summary,summary_detail,id,guidislink,links,url,date,published_parsed,title,title_detail,ticker,source,text,Year,Month,Day,Weekday,text_length,word_count,title_length,title_word_count
One of PBR's brightest spots is its robust production outlook.,"{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': ""One of PBR's brightest spots is its robust production outlook.""}",46a1ae6c-8bf9-391a-a29a-01b592251835,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/why-investors-exercise-caution-petrobras-122000281.html?.tsrc=rss'}]",https://finance.yahoo.com/news/why-investors-exercise-caution-petrobras-122000281.html?.tsrc=rss,2025-04-11 12:20:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=11, tm_hour=12, tm_min=20, tm_sec=0, tm_wday=4, tm_yday=101, tm_isdst=0)",This is Why Investors Should Exercise Caution With Petrobras,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'This is Why Investors Should Exercise Caution With Petrobras'}",XOM,Yahoo Finance,This is Why Investors Should Exercise Caution With Petrobras One of PBR's brightest spots is its robust production outlook.,2025,4,11,4,123,19,60,9
"Oil prices (CL=F, BZ=F) are down double digits since the start of 2025 as US President Trump's trade war fuels worries about the global economy. Tortoise senior portfolio manager and managing director Rob Thummel sits down with Madison Mills and Wolfe Research chief economist Stephanie Roth to examine the oil market and what it signals about the global economy. To watch more expert insights and analysis on the latest market action, check out more Catalysts here.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': ""Oil prices (CL=F, BZ=F) are down double digits since the start of 2025 as US President Trump's trade war fuels worries about the global economy. Tortoise senior portfolio manager and managing director Rob Thummel sits down with Madison Mills and Wolfe Research chief economist Stephanie Roth to examine the oil market and what it signals about the global economy. To watch more expert insights and analysis on the latest market action, check out more Catalysts here.""}",0eba32c0-6cad-37da-bbfc-f016b24629f0,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/video/falling-oil-prices-mean-economy-100040789.html?.tsrc=rss'}]",https://finance.yahoo.com/video/falling-oil-prices-mean-economy-100040789.html?.tsrc=rss,2025-04-11 10:00:40,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=11, tm_hour=10, tm_min=0, tm_sec=40, tm_wday=4, tm_yday=101, tm_isdst=0)",What falling oil prices mean for the economy,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'What falling oil prices mean for the economy'}",XOM,Yahoo Finance,"What falling oil prices mean for the economy Oil prices (CL=F, BZ=F) are down double digits since the start of 2025 as US President Trump's trade war fuels worries about the global economy. Tortoise senior portfolio manager and managing director Rob Thummel sits down with Madison Mills and Wolfe Research chief economist Stephanie Roth to examine the oil market and what it signals about the global economy. To watch more expert insights and analysis on the latest market action, check out more Catalysts here.",2025,4,11,4,511,84,44,8
"Oil is back to $60. Tracey Ryniec, Zacks Value Stock Strategist, looks at the earnings outlook for 3 big oil companies.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'Oil is back to $60. Tracey Ryniec, Zacks Value Stock Strategist, looks at the earnings outlook for 3 big oil companies.'}",45d15f23-4e4f-3bab-b267-5e5b83ca2110,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/energy-stocks-dive-values-traps-230900169.html?.tsrc=rss'}]",https://finance.yahoo.com/news/energy-stocks-dive-values-traps-230900169.html?.tsrc=rss,2025-04-10 23:09:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=23, tm_min=9, tm_sec=0, tm_wday=3, tm_yday=100, tm_isdst=0)",Energy Stocks Take a Dive: Values or Traps?,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'Energy Stocks Take a Dive: Values or Traps?'}",XOM,Yahoo Finance,"Energy Stocks Take a Dive: Values or Traps? Oil is back to $60. Tracey Ryniec, Zacks Value Stock Strategist, looks at the earnings outlook for 3 big oil companies.",2025,4,10,3,163,29,43,8
OMV (OMVKY) saw its shares surge in the last session with trading volume being higher than average. The latest trend in earnings estimate revisions could translate into further price increase in the near term.,"{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'OMV (OMVKY) saw its shares surge in the last session with trading volume being higher than average. The latest trend in earnings estimate revisions could translate into further price increase in the near term.'}",bfd5103e-6f43-3bff-a2b6-acf04680d2f1,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/omv-omvky-surges-6-4-151300309.html?.tsrc=rss'}]",https://finance.yahoo.com/news/omv-omvky-surges-6-4-151300309.html?.tsrc=rss,2025-04-10 15:13:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=15, tm_min=13, tm_sec=0, tm_wday=3, tm_yday=100, tm_isdst=0)",OMV (OMVKY) Surges 6.4%: Is This an Indication of Further Gains?,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'OMV (OMVKY) Surges 6.4%: Is This an Indication of Further Gains?'}",XOM,Yahoo Finance,OMV (OMVKY) Surges 6.4%: Is This an Indication of Further Gains? OMV (OMVKY) saw its shares surge in the last session with trading volume being higher than average. The latest trend in earnings estimate revisions could translate into further price increase in the near term.,2025,4,10,3,274,45,64,11
"CVX plans to use triple-frac in more than half of its Permian wells in 2025, reducing costs by 12% and accelerating output to boost production levels.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'CVX plans to use triple-frac in more than half of its Permian wells in 2025, reducing costs by 12% and accelerating output to boost production levels.'}",c884b92f-6d3b-3ae4-98aa-cf14182c30b3,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/chevron-scales-triple-frac-technology-095500277.html?.tsrc=rss'}]",https://finance.yahoo.com/news/chevron-scales-triple-frac-technology-095500277.html?.tsrc=rss,2025-04-10 09:55:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=10, tm_hour=9, tm_min=55, tm_sec=0, tm_wday=3, tm_yday=100, tm_isdst=0)",Chevron Scales Up Triple-Frac Technology in Permian for Big Gains,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'Chevron Scales Up Triple-Frac Technology in Permian for Big Gains'}",XOM,Yahoo Finance,"Chevron Scales Up Triple-Frac Technology in Permian for Big Gains CVX plans to use triple-frac in more than half of its Permian wells in 2025, reducing costs by 12% and accelerating output to boost production levels.",2025,4,10,3,216,36,65,10
"The average brokerage recommendation (ABR) for Exxon (XOM) is equivalent to a Buy. The overly optimistic recommendations of Wall Street analysts make the effectiveness of this highly sought-after metric questionable. So, is it worth buying the stock?","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'The average brokerage recommendation (ABR) for Exxon (XOM) is equivalent to a Buy. The overly optimistic recommendations of Wall Street analysts make the effectiveness of this highly sought-after metric questionable. So, is it worth buying the stock?'}",fec161a4-84b1-3154-abd5-1622bab5a0e6,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/brokers-suggest-investing-exxon-xom-133014276.html?.tsrc=rss'}]",https://finance.yahoo.com/news/brokers-suggest-investing-exxon-xom-133014276.html?.tsrc=rss,2025-04-09 13:30:14,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=9, tm_hour=13, tm_min=30, tm_sec=14, tm_wday=2, tm_yday=99, tm_isdst=0)",Brokers Suggest Investing in Exxon (XOM): Read This Before Placing a Bet,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'Brokers Suggest Investing in Exxon (XOM): Read This Before Placing a Bet'}",XOM,Yahoo Finance,"Brokers Suggest Investing in Exxon (XOM): Read This Before Placing a Bet The average brokerage recommendation (ABR) for Exxon (XOM) is equivalent to a Buy. The overly optimistic recommendations of Wall Street analysts make the effectiveness of this highly sought-after metric questionable. So, is it worth buying the stock?",2025,4,9,2,323,49,72,12
"Exxon (XOM) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'Exxon (XOM) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.'}",9f964551-ed32-3b24-b9c7-a6d366a91d08,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/investors-heavily-search-exxon-mobil-130013571.html?.tsrc=rss'}]",https://finance.yahoo.com/news/investors-heavily-search-exxon-mobil-130013571.html?.tsrc=rss,2025-04-09 13:00:13,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=9, tm_hour=13, tm_min=0, tm_sec=13, tm_wday=2, tm_yday=99, tm_isdst=0)",Investors Heavily Search Exxon Mobil Corporation (XOM): Here is What You Need to Know,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'Investors Heavily Search Exxon Mobil Corporation (XOM): Here is What You Need to Know'}",XOM,Yahoo Finance,"Investors Heavily Search Exxon Mobil Corporation (XOM): Here is What You Need to Know Exxon (XOM) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",2025,4,9,2,221,39,85,14
"XOM, SHEL, RES, EQNR and MTDR emerge as the energy headline makers during the week.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'XOM, SHEL, RES, EQNR and MTDR emerge as the energy headline makers during the week.'}",308b2429-f840-35e3-be2e-acd086649016,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/oil-gas-stock-roundup-exxonmobil-120900674.html?.tsrc=rss'}]",https://finance.yahoo.com/news/oil-gas-stock-roundup-exxonmobil-120900674.html?.tsrc=rss,2025-04-09 12:09:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=9, tm_hour=12, tm_min=9, tm_sec=0, tm_wday=2, tm_yday=99, tm_isdst=0)","Oil & Gas Stock Roundup: ExxonMobil & Shell Q1 Updates, Tariff Woes","{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'Oil & Gas Stock Roundup: ExxonMobil & Shell Q1 Updates, Tariff Woes'}",XOM,Yahoo Finance,"Oil & Gas Stock Roundup: ExxonMobil & Shell Q1 Updates, Tariff Woes XOM, SHEL, RES, EQNR and MTDR emerge as the energy headline makers during the week.",2025,4,9,2,151,27,67,12
"Oil price plunges below $60, dragging oil majors like XOM, CVX, and SHEL lower. Trade war tariffs and OPEC+ supply surge shake up global energy markets.","{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'Oil price plunges below $60, dragging oil majors like XOM, CVX, and SHEL lower. Trade war tariffs and OPEC+ supply surge shake up global energy markets.'}",5bae32d9-43f4-3c2f-8ce7-5a437f2fbce0,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/trade-war-tariffs-slam-oil-103300451.html?.tsrc=rss'}]",https://finance.yahoo.com/news/trade-war-tariffs-slam-oil-103300451.html?.tsrc=rss,2025-04-09 10:33:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=9, tm_hour=10, tm_min=33, tm_sec=0, tm_wday=2, tm_yday=99, tm_isdst=0)",Trade War Tariffs Slam Oil Prices to 4-Year Lows Amid Recession Fears,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'Trade War Tariffs Slam Oil Prices to 4-Year Lows Amid Recession Fears'}",XOM,Yahoo Finance,"Trade War Tariffs Slam Oil Prices to 4-Year Lows Amid Recession Fears Oil price plunges below $60, dragging oil majors like XOM, CVX, and SHEL lower. Trade war tariffs and OPEC+ supply surge shake up global energy markets.",2025,4,9,2,222,38,69,12
AFRM and RH have been highlighted as Zacks Bull and Bear of the Day.,"{'type': 'text/html', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'AFRM and RH have been highlighted as Zacks Bull and Bear of the Day.'}",ecda9868-9da8-3747-86ad-5bf93357b6d7,False,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://finance.yahoo.com/news/afrm-rh-highlighted-zacks-bull-081400054.html?.tsrc=rss'}]",https://finance.yahoo.com/news/afrm-rh-highlighted-zacks-bull-081400054.html?.tsrc=rss,2025-04-09 08:14:00,"time.struct_time(tm_year=2025, tm_mon=4, tm_mday=9, tm_hour=8, tm_min=14, tm_sec=0, tm_wday=2, tm_yday=99, tm_isdst=0)",AFRM and RH have been highlighted as Zacks Bull and Bear of the Day,"{'type': 'text/plain', 'language': None, 'base': 'https://feeds.finance.yahoo.com/rss/2.0/headline?s=XOM&region=US&lang=en-US', 'value': 'AFRM and RH have been highlighted as Zacks Bull and Bear of the Day'}",XOM,Yahoo Finance,AFRM and RH have been highlighted as Zacks Bull and Bear of the Day AFRM and RH have been highlighted as Zacks Bull and Bear of the Day.,2025,4,9,2,136,28,67,14
